ROCO_ID,PMC_ID,Keywords,Caption
ROCO_35643,PMC3141321_1471-2326-11-3-1.jpg,"function,opacity,month,chronic,lung,year,tomography,pulmonary,ground,area,pattern,parenchyma,cell,chest,nonproductive,test,evaluation,exertion,patient,fibrosi,glas,stem,computerized,cough,bilateral,restrictive,age,transplantation,time,hematopoietic"," Chest computerized tomography of the patient at age 11 years, 7 years after hematopoietic stem cell transplantation and 17 months prior to lung transplantation. At the time of this evaluation, he had dyspnea on exertion, a chronic, non-productive cough, and a restrictive pattern on pulmonary function tests. Bilateral, diffuse areas of ground glass opacities and fibrosis of the lung parenchyma are shown."
ROCO_35644,PMC3982377_IJCIIS-4-91-g002.jpg,"sleeve,esophagu,angiogram,air,tomography,mainstem,bronchu,left", Computed tomography angiogram. Arrows identify sleeve of air near the esophagus and tracking along the left mainstem bronchus
ROCO_35645,PMC5104701_40792_2016_260_Fig3_HTML.jpg,"size,placement,computed,femoral,lack,flow,due,primary,imaging,enhancement,arrow,sheath,tomography,artery,surgery,left,blood", Enhanced computed tomography imaging after the primary surgery. Arrow 1: right femoral artery (size 5.6 mm). Arrow 2: left femoral artery. It was not enhanced due to sheath placement. Arrow 3: 12-Fr sheath placed in the left femoral artery. Lack of enhancement of the left femoral artery indicates lack of blood flow
ROCO_35647,PMC2803911_1757-1626-2-9114-3.jpg,"fistula,image,colobronchial,hazy,splenic,axial,inflammation,flexure,stranding,loop,ct", Axial CT image shows the abnormally thickened splenic flexure with surrounding hazy stranding in keeping with inflammation. The colobronchial fistula arises from this loop.
ROCO_35648,PMC3400495_SNI-3-65-g016.jpg,"intraoperative,shift,image,due,parenchyma,herniation,brain,axial,noncontrast,imaging,neuronavigation,craniotomy,mri,navigation,surgery,accuracy"," Axial T1-weighted, non-contrast intraoperative MRI image showing herniation of brain parenchyma through the craniotomy defect. The imaging was obtained to update neuronavigation and guide further surgery as navigation had lost accuracy due to intraoperative brain shift"
ROCO_35650,PMC4752106_1677-5538-ibju-41-2-0382-gf03.jpg,"endotacker,image,ct", CT image of normally localized endotackers.
ROCO_35651,PMC3251549_1752-1947-5-571-1.jpg,"urethra,pelvi,preoperative,patient,compression,show,uteru,image,symptom,fundu,colon,contrast,arrow,pregnancy,resonance,star,magnetic,empty"," Preoperative magnetic resonance imaging. Magnetic resonance image of her pelvis without contrast shows a gravid uterus with pregnancy in the fundus (star), compression of the colon (empty arrow) and compression of the urethra (filled arrow) that were causing our patient's symptoms."
ROCO_35652,PMC4593917_10-1055-s-0034-1395791-i0192cr-1.jpg,"case,scan,aqueduct,large,vestibular,tomography",  Computed tomography scan of case 1 showing large vestibular aqueduct.
ROCO_35654,PMC5585000_cureus-0009-00000001427-i04.jpg,"case,bony,right,arrow,outgrowth,plain,proximal,medial,kneeanteroposterior,radiograph,suggestive,yellow,metaphysi,aspect,osteochondroma,tibial,viewpresence", Case 3: Plain radiograph of the right knee—anteroposterior viewPresence of a bony outgrowth (yellow arrow) from the medial aspect of right proximal tibial metaphysis suggestive of an osteochondroma.
ROCO_35657,PMC4705745_12957_2015_763_Fig4_HTML.jpg,"body,head,right,tumour,osteosclerotic,femur,year,whole", Osteosclerotic tumour in the right femur head revealed during the whole body computerised tomography (year 2014)
ROCO_35658,PMC4983789_40560_2016_172_Fig15_HTML.jpg,"atrial,wall,lateral,hypertrophy,ventricular,septal,left", Left ventricular hypertrophy. Left ventricular hypertrophy involving both septal and lateral walls (2.14 cm). The left atrial appeared enlarged
ROCO_35659,PMC1450322_1476-7120-4-19-1.jpg,"diameter,aortic,upper,dissection,long,large,intimal,mild,esophageal,thickening,bypas,precardiopulmonary,arch,irregularity"," Upper esophageal aortic arch long axis view pre-cardiopulmonary bypass, demonstrating mild intimal thickening and irregularity and generalized large aortic diameter, but no dissection."
ROCO_35660,PMC4931781_IJRI-26-216-g028.jpg,"extracapsular,woman,silicone,stir,image,parenchyma,free,breast,arrow,sagittal,rupture,mri", MRI of a woman with extracapsular rupture. Sagittal STIR image shows extracapsular free silicone conglomerates (arrows) in breast parenchyma
ROCO_35661,PMC4064163_EUS-3-137-g007.jpg,"balloon,choledochoduodenal,flouroscopic,tract,dilator,image,dilation", Flouroscopic image of the choledochoduodenal tract dilation using balloon dilator
ROCO_35662,PMC3180835_CCD-2-124-g005.jpg,"impacted,cementoenamel,junction", Impacted 36 in between 35 and mesioangularly placed 37 below cementoenamel junction of 35
ROCO_35663,PMC5070337_ACA-19-733-g002.jpg,"echocardiography,chamber,ventricular,transesophageal,dilatation"," Mid-esophageal, four chambers view transesophageal echocardiography. Arrows showing left ventricular dilatation"
ROCO_35665,PMC5098592_opth-10-2205Fig8.jpg,"anterior,opacification,barrier,photo,coherence,segment,effect,capsule,optical,arrow,tomography,ring,posterior", Anterior segment optical coherence tomography photo showing disrupted barrier effect of the ring (arrow) and opacification of the posterior capsule.
ROCO_35666,PMC2248162_1476-7120-5-48-2.jpg,"apical,subvalvular,area,long,arrow,white,axi,view", Subvalvular splitting area (white arrow) measured in apical long axis view.
ROCO_35667,PMC3510941_IJEM-16-1048b-g004.jpg,"giant,lobe,invasive,temporal,pon,black,prolactinoma,arrow,invasion,white,left", Invasive giant prolactinoma showing invasion into the left temporal lobe (black arrow) and posteriorly compressing the pons (white arrow)
ROCO_35668,PMC3170355_1752-1947-5-391-1.jpg,"mas,right,inhomogeneou,image,axial,displacement,larynx,tomography,left,ct", Axial computed tomography (CT) image showing the displacement of the larynx to the right and the inhomogeneous mass on the left.
ROCO_35669,PMC2740309_1757-1626-0002-0000007453-001.jpg,"foot,lateral,calcific,aspect,deposit", Calcific deposit at the lateral aspect of the foot.
ROCO_35672,PMC5380398_ijo-29-113-g002.jpg,"thickening,pneumothorax,scan,pattern,interlobular,septa,emphysema,chest,pneumomediastinum,subcutaneou,tomography,reticulonodular"," Chest computed tomography scans showing subcutaneous emphysema, pneumomediastinum, pneumothorax, thickening of interlobular septa, and a reticulonodular pattern"
ROCO_35676,PMC3966439_wjem-15-120-g002.jpg,"right,radiopaque,forearm,material,tissue,radiograph,subcutaneou", Right forearm radiograph showing radiopaque material in the subcutaneous tissues.
ROCO_35677,PMC4420340_jns-2-7.f4.jpg,"hydrometrocolpo,vaginal,figure,atresia,mri", Figure 4: MRI of hydrometrocolpos with vaginal atresia.
ROCO_35678,PMC3670629_crg-0007-0208-g02.jpg,"absces,right,lateral,day,cerebrum,ventricle,leakage,contrast,mri"," One day later, T2-weighted MRI of the cerebrum with contrast showed the abscess with leakage in the right lateral ventricle."
ROCO_35679,PMC4176064_10-1055-s-0033-1343735-i130014cr-2.jpg,"image,fig,petct",  Corresponding PET/CT image of Fig. 1.
ROCO_35680,PMC4416419_11689_2014_106_Fig1_HTML.jpg,"voxel,hippocampi,right,the1h,image,coronal,location,mr,resonance,magnetic,left",  Coronal T1-weighted magnetic resonance image illustrating the location of the 1 H MRS voxels in the left and right hippocampi.
ROCO_35681,PMC5499731_ofx08501.jpg,"mitral,aortic,transesophageal,image,valve,asterisk,echocardiogram,black,white,vegetation", Transesophageal echocardiogram image depicting vegetation on mitral valve (white asterisk) and aortic valve (black asterisk).
ROCO_35682,PMC5044749_SJA-10-488-g001.jpg,case, Case 1
ROCO_35683,PMC5332079_10.1177_2054358116669128-fig2.jpg,"atriumsource,right,central,esrdnccorgwpcontentuploads201512accessatlaspdf,venou,jugular,tip,radiograph,acces,internal,vascular,dialysi,catheter,atla", Radiograph of a right internal jugular tunneled central venous catheter with catheter tip placed in right atrium.Source. Atlas of Dialysis Vascular Access. esrdncc.org/wp-content/uploads/2015/12/Access-Atlas.pdf.
ROCO_35684,PMC2615768_1757-1626-1-418-1.jpg,"niche,cut,scan,perisplenic,fluid,collection,axial,arrow,rupture,bleed,ct", CT SCAN Axial cuts showing peri-splenic fluid collection (bleed) and Niche of rupture (arrow).
ROCO_35685,PMC5101724_aapm-06-05-38834-g004.jpg,"subclavian,right,central,venou,jugular,tip,internal,arrow,catheter,approach,vein", Central venous catheter inserted through a left internal jugular approach. Arrow shows the tip of the catheter in the right subclavian vein.
ROCO_35686,PMC3915941_PWKI-9-20462-g001.jpg,"anterior,occlusion,chronic,artery,total,left", Chronic total occlusion of left anterior de scending artery
ROCO_35687,PMC3676995_CRIM.OBGYN2013-759250.002.jpg,"xray,right,abdominal,gravid,bowel,level,stop,displacement,large,dilatation,colon,arrow,small,uteru", Abdominal X-ray showing dilatation of the small and large bowel loops. The arrow shows the stop at colon level. Displacement of the gravid uterus to the right is clearly seen.
ROCO_35688,PMC2780825_CCR-4-231_F14A.jpg,"limited,fov,scanning,wall,image,parenchyma,coronary,field,chest,part,spatial,artery,pulmonary,resolution,view"," A limited field of view (FOV) is utilized to improve spatial resolution during scanning of the coronary arteries, resulting in eliminating pulmonary parenchyma and parts of the chest wall from the image."
ROCO_35689,PMC4094962_IJRI-24-129-g001.jpg,"antegrade,plug,bilateral,tran,ii,amplatzer,nbca,ureterosigmoidostomy,proximal,pyelography,nephrostomic,vascular", Bilateral antegrade trans- nephrostomic pyelography showing two AMPLATZER Vascular Plug II (arrows) filled with NBCA and placed proximal to ureterosigmoidostomies
ROCO_35690,PMC3571516_DENT-7-95-g1.jpg,"mandibular,root", Mandibular first molars with two roots occurring bilaterally.
ROCO_35692,PMC3866668_IJNM-28-226-g005.jpg,"insular,perilesional,lesion,edema,image,area,welldefined,t1w,imaging,resonance,magnetic,left", Magnetic resonance imaging revealed a well-defined lesion with no peri-lesional edema in left insular area that was hypo-intense on T1-W image
ROCO_35694,PMC5288345_fneur-08-00020-g001.jpg,"p64,middle,single,repeat,enhancement,artery,vessel,alternative,intact,size,superior,cerebral,stent,strategy,recurrence,reduction,clinical,treatment,branch,modification,angiogram,anterograde,inferior,followup,caliber,patient,previou,small,fd,trunk,coil,neck,flow,persistent,aneurysm,contrast,consequence"," A small neck recurrence after a previous coiling (A). Repeat treatment using coils would have necessitated a stent into the inferior branch, and therefore, it was felt an alternative strategy would be to place a single p64 FDS into the superior middle cerebral artery trunk. A follow-up angiogram performed 3 months later (B) showed on contrast enhancement of the aneurysm and a reduction in the caliber of the size of the inferior trunk but with persistent anterograde flow. The patient was neurologically intact, and there were no clinical consequences of the vessel modification."
ROCO_35695,PMC3639035_1749-8090-8-79-5.jpg,"volumerendered,stenosi,reformation,lmb,main,bronchu,left", Volume-rendered reformation. Stenosis of the left main bronchus (LMB).
ROCO_35696,PMC2697526_tcrm-5-0081f4.jpg,"streak,angiography,pinpoint,indocyanine,hyperfluorescent,please,green,line,angioid", Indocyanine Green angiography of angioid streaks please note the hyperfluorescent lines with ‘pinpoints’.
ROCO_35697,PMC4899938_gr4.jpg,"apical,right,sarcoidosi,thicknes,ventricular,echocardiogram,transthoracic,cardiac,demonstrate,pulmonary,man", 57-year-old man with cardiac and pulmonary sarcoidosis. Apical 4-chamber transthoracic echocardiogram demonstrates increased right and left ventricular apical thickness.
ROCO_35698,PMC5310534_gr6.jpg,"right,normal,image,tomography,axial,breast,small,thorax,ct", Axial computed tomography (CT) image of the thorax reveals a small left breast (arrow). The right breast is normal.
ROCO_35699,PMC4367037_JNSBM-6-205-g002.jpg,"radiograph,preoperative", Preoperative radiograph
ROCO_35700,PMC3853606_AMHSR-3-38-g004.jpg,"canal,right,central,root,maxillary,incisor", Obturated root canal of maxillary right central incisor
ROCO_35701,PMC4275825_gr1.jpg,"midthird,accident,old,bilateral,classification,section,vehicle,right,clavicular,female,fracture,traffic,history,side,leftside,diabetes"," 50-year old female with a 10-year history of diabetes mellitus with mid-third section fragmented bilateral clavicular fractures following a traffic accident within the vehicle. According to AO classification, right side fracture was 15-B2.3 and left-side was 15-B1.3."
ROCO_35702,PMC4965440_kcj-46-580-g001.jpg,"ventricular,mas,echocardiograph,atrial,space,view,large,transesophagial,arrow,inflow,multiloculated,left", A 4-chamber view of the transesophagial echocardiograph showing a large multi-loculated mass occupying most of the left atrial space (arrows) and partially obstructing the left ventricular inflow.
ROCO_35704,PMC3139116_IJVM2011-204148.001.jpg,"right,iliac,contrastenhancement,thrombosi,visible,axial,external,artery,view", Axial view of right external iliac artery thrombosis. No contrast-enhancement is visible.
ROCO_35705,PMC4719796_gr2.jpg,"mas,right,renal,radical,foci,black,necrotic,arrow,year,new,nephrectomy", Eight years post left radical nephrectomy with new 4.3 cm enhancing right renal mass with necrotic foci (black arrow).
ROCO_35706,PMC3189534_isd-41-107-g009.jpg,"case,palate,center,osteoma,image,buccopalatal,expansion,xvi,panoramic,left", Panoramic image of case XVI (69/F) shows the osteoma located at the center of left palate without any buccopalatal expansion.
ROCO_35707,PMC5064291_rt-2016-3-5907-g004.jpg,"gingiva,magnetic,tonsil,tumor,palatine,imaging,resonance,necrotic", T2-weighted magnetic resonance imaging of necrotic tumor of gingiva and palatine tonsils.
ROCO_35708,PMC4797439_LI-33-192-g001.jpg,"opacity,heart,rounded,posteroanterior,radiograph,chest,view,border,left", Chest radiograph posteroanterior view showing a rounded opacity along the left heart border
ROCO_35710,PMC4532136_kjim-3-1-77-12f2.jpg,"lower,collapse,lobe,showing,chest,view,posteroanterior", Postero-anterior view of the chest showing left lower lobe collapse
ROCO_35711,PMC4372631_PWKI-11-24632-g001.jpg,"angiography,right,subvalvular,implantation,stent,stenosi,site,critical,arrow,tract,ventricle,catheter,future,rvot,procedure"," Angiography before procedure; catheter is placed in the right ventricle (RV). Critical stenosis of the right ventricle outflow tract (RVOT), arrow shows the site of future stent implantation – subvalvular stenosis"
